Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     978/979         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [14]
[67]     0.0    0.00    0.00     979         std::vector<double, std::allocator<double> >::end() [67]
                0.00    0.00     979/4406        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [57]
-----------------------------------------------
                0.00    0.00     978/978         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [14]
[68]     0.0    0.00    0.00     978         std::vector<double, std::allocator<double> >::end() const [68]
                0.00    0.00     978/1956        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [60]
-----------------------------------------------
                0.00    0.00     978/978         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [14]
[69]     0.0    0.00    0.00     978         std::vector<double, std::allocator<double> >::begin() const [69]
                0.00    0.00     978/1956        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [60]
-----------------------------------------------
                0.00    0.00     978/978         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [14]
[70]     0.0    0.00    0.00     978         std::vector<double, std::allocator<double> >::capacity() const [70]
-----------------------------------------------
                0.00    0.00     978/978         double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [76]
[71]     0.0    0.00    0.00     978         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [71]
-----------------------------------------------
                0.00    0.00     978/978         void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [78]
[72]     0.0    0.00    0.00     978         void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [72]
-----------------------------------------------
                0.00    0.00     978/978         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [74]
[73]     0.0    0.00    0.00     978         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [73]
                0.00    0.00     978/1956        double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [64]
                0.00    0.00     978/1958        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [59]
-----------------------------------------------
                0.00    0.00     978/978         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [77]
[74]     0.0    0.00    0.00     978         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [74]
                0.00    0.00    1956/1956        double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [63]
                0.00    0.00     978/1956        double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [64]
                0.00    0.00     978/978         double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [75]
                0.00    0.00     978/978         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*) [73]
-----------------------------------------------
                0.00    0.00     978/978         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [74]
[75]     0.0    0.00    0.00     978         double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [75]
                0.00    0.00     978/978         double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [76]
-----------------------------------------------
                0.00    0.00     978/978         double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [75]
[76]     0.0    0.00    0.00     978         double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [76]
                0.00    0.00     978/978         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [71]
-----------------------------------------------
                0.00    0.00     978/978         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [14]
[77]     0.0    0.00    0.00     978         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [77]
                0.00    0.00    1956/1956        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [62]
                0.00    0.00     978/978         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [74]
-----------------------------------------------
                0.00    0.00     978/978         void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<double>&) [79]
[78]     0.0    0.00    0.00     978         void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [78]
                0.00    0.00     978/978         void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [72]
-----------------------------------------------
                0.00    0.00     978/978         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [14]
[79]     0.0    0.00    0.00     978         void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<double>&) [79]
                0.00    0.00     978/978         void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [78]
-----------------------------------------------
                0.00    0.00       2/499         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [170]
                0.00    0.00       7/499         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
                0.00    0.00     490/499         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::fill_n<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [13]
[80]     0.0    0.00    0.00     499         std::__size_to_integer(unsigned long) [80]
-----------------------------------------------
                0.00    0.00     490/490         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::fill_n<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [13]
[81]     0.0    0.00    0.00     490         std::iterator_traits<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [81]
-----------------------------------------------
                0.00    0.00     489/489         CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [2]
[82]     0.0    0.00    0.00     489         double const& std::max<double>(double const&, double const&) [82]
-----------------------------------------------
                0.00    0.00       8/21          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [101]
                0.00    0.00      13/21          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [89]
[83]     0.0    0.00    0.00      21         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [83]
-----------------------------------------------
                0.00    0.00       7/20          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [103]
                0.00    0.00      13/20          __gnu_cxx::new_allocator<double>::max_size() const [87]
[84]     0.0    0.00    0.00      20         __gnu_cxx::new_allocator<double>::_M_max_size() const [84]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator<double>::~allocator() [86]
[85]     0.0    0.00    0.00      17         __gnu_cxx::new_allocator<double>::~new_allocator() [85]
-----------------------------------------------
                0.00    0.00       1/17          main [1]
                0.00    0.00       4/17          CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [2]
                0.00    0.00       5/17          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [125]
                0.00    0.00       7/17          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [108]
[86]     0.0    0.00    0.00      17         std::allocator<double>::~allocator() [86]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<double>::~new_allocator() [85]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [88]
[87]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<double>::max_size() const [87]
                0.00    0.00      13/20          __gnu_cxx::new_allocator<double>::_M_max_size() const [84]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [89]
[88]     0.0    0.00    0.00      13         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [88]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<double>::max_size() const [87]
-----------------------------------------------
                0.00    0.00       5/13          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [125]
                0.00    0.00       8/13          std::vector<double, std::allocator<double> >::max_size() const [98]
[89]     0.0    0.00    0.00      13         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [89]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [88]
                0.00    0.00      13/21          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [83]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator<double>::allocator(std::allocator<double> const&) [92]
[90]     0.0    0.00    0.00      10         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [90]
-----------------------------------------------
                0.00    0.00       2/10          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [130]
                0.00    0.00       8/10          __gnu_cxx::new_allocator<int>::max_size() const [95]
[91]     0.0    0.00    0.00      10         __gnu_cxx::new_allocator<int>::_M_max_size() const [91]
-----------------------------------------------
                0.00    0.00       5/10          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [125]
                0.00    0.00       5/10          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [122]
[92]     0.0    0.00    0.00      10         std::allocator<double>::allocator(std::allocator<double> const&) [92]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [90]
-----------------------------------------------
                0.00    0.00       2/9           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [29]
                0.00    0.00       7/9           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [110]
[93]     0.0    0.00    0.00       9         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [93]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [111]
-----------------------------------------------
                0.00    0.00       2/9           void std::_Construct<int>(int*) [160]
                0.00    0.00       7/9           void std::_Construct<double>(double*) [114]
[94]     0.0    0.00    0.00       9         operator new(unsigned long, void*) [94]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [100]
[95]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<int>::max_size() const [95]
                0.00    0.00       8/10          __gnu_cxx::new_allocator<int>::_M_max_size() const [91]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<double, std::allocator<double> >::max_size() const [98]
[96]     0.0    0.00    0.00       8         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [96]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::max_size() const [99]
[97]     0.0    0.00    0.00       8         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [97]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [29]
                0.00    0.00       4/8           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [31]
[98]     0.0    0.00    0.00       8         std::vector<double, std::allocator<double> >::max_size() const [98]
                0.00    0.00       8/13          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [89]
                0.00    0.00       8/8           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [96]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [33]
                0.00    0.00       4/8           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [34]
[99]     0.0    0.00    0.00       8         std::vector<int, std::allocator<int> >::max_size() const [99]
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [97]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [101]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [101]
[100]    0.0    0.00    0.00       8         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [100]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<int>::max_size() const [95]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::max_size() const [99]
[101]    0.0    0.00    0.00       8         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [101]
                0.00    0.00       8/8           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [100]
                0.00    0.00       8/21          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [83]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [111]
[102]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [102]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [112]
[103]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [103]
                0.00    0.00       7/20          __gnu_cxx::new_allocator<double>::_M_max_size() const [84]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<double>::allocator() [105]
[104]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<double>::new_allocator() [104]
-----------------------------------------------
                0.00    0.00       1/7           main [1]
                0.00    0.00       2/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [138]
                0.00    0.00       4/7           CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [2]
[105]    0.0    0.00    0.00       7         std::allocator<double>::allocator() [105]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<double>::new_allocator() [104]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<double*>(double*, double*) [117]
[106]    0.0    0.00    0.00       7         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [106]
-----------------------------------------------
                0.00    0.00       2/7           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [29]
                0.00    0.00       5/7           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [123]
[107]    0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [107]
                0.00    0.00       7/7           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [112]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [110]
[108]    0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [108]
                0.00    0.00       7/17          std::allocator<double>::~allocator() [86]
-----------------------------------------------
                0.00    0.00       2/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [138]
                0.00    0.00       5/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [122]
[109]    0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [109]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::~vector() [113]
[110]    0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [110]
                0.00    0.00       7/9           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [93]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [108]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [93]
[111]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [111]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [102]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [107]
[112]    0.0    0.00    0.00       7         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [112]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [103]
-----------------------------------------------
                0.00    0.00       1/7           main [1]
                0.00    0.00       1/7           Solver::~Solver() [180]
                0.00    0.00       1/7           MatrixCOO::~MatrixCOO() [182]
                0.00    0.00       4/7           CGSolverSparse::solve(std::vector<double, std::allocator<double> >&) [2]
[113]    0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::~vector() [113]
                0.00    0.00       7/994         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [66]
                0.00    0.00       7/7           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [118]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [110]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [18]
[114]    0.0    0.00    0.00       7         void std::_Construct<double>(double*) [114]
                0.00    0.00       7/9           operator new(unsigned long, void*) [94]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [18]
[115]    0.0    0.00    0.00       7         double* std::__addressof<double>(double&) [115]
-----------------------------------------------
                0.00    0.00       7/7           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
[116]    0.0    0.00    0.00       7         std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&) [116]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [118]
[117]    0.0    0.00    0.00       7         void std::_Destroy<double*>(double*, double*) [117]
                0.00    0.00       7/7           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [106]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::~vector() [113]
[118]    0.0    0.00    0.00       7         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [118]
                0.00    0.00       7/7           void std::_Destroy<double*>(double*, double*) [117]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<int, std::allocator<int> >::~vector() [159]
                0.00    0.00       4/6           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [33]
[119]    0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [119]
-----------------------------------------------
                0.00    0.00       6/6           double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [163]
[120]    0.0    0.00    0.00       6         double* std::__niter_base<double*>(double*) [120]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [164]
[121]    0.0    0.00    0.00       6         int* std::__niter_base<int*>(int*) [121]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [124]
[122]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [122]
                0.00    0.00       5/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [109]
                0.00    0.00       5/10          std::allocator<double>::allocator(std::allocator<double> const&) [92]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [124]
[123]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [123]
                0.00    0.00       5/7           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [107]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [27]
[124]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [124]
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [122]
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [123]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [27]
[125]    0.0    0.00    0.00       5         std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [125]
                0.00    0.00       5/10          std::allocator<double>::allocator(std::allocator<double> const&) [92]
                0.00    0.00       5/13          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [89]
                0.00    0.00       5/17          std::allocator<double>::~allocator() [86]
-----------------------------------------------
                0.00    0.00       2/4           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [145]
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [33]
[126]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [126]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [146]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [31]
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [34]
[127]    0.0    0.00    0.00       4         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [127]
-----------------------------------------------
                0.00    0.00       1/3           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [188]
                0.00    0.00       2/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [193]
[128]    0.0    0.00    0.00       3         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [128]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [146]
[129]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [129]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [147]
[130]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [130]
                0.00    0.00       2/10          __gnu_cxx::new_allocator<int>::_M_max_size() const [91]
-----------------------------------------------
